ID,Ag_Bulk,Ag-Surface,R_min,R_max,R_avg,R_std,R_skew,R_kurt,Anisotropy,Facets,S_100,S_111,S_110,S_311,Curve_0-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Ag_coord,Ag_bulk_coord,Ag_surf_coord,SCN1,SCN2,SCN3,SCN4,SCN5,SCN6,SCN7,SCN8,SCN9,SCN10,SCN11,SCN12,Ag_bonds,Ag-Ag_length,Ag-Ag_stdev,FCC,HCP,ICOS,DECA,q6q6_Ag_all,q6q6_Ag_bulk,q6q6_Ag_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_20+,Shape,Formation_E,EF,IP,EA,EG
208,0.588601959,0.411398041,13.0285,18.8778,15.9014,1.3508,0.4717,-0.0785,1.417301037,25,0,0.258236866,0.097951915,0.017809439,0.249332146,0.062333037,0.097951915,0.001780944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5378,12,8.4459,0,0,0,0,0,0.019590383,0.080142476,0.035618878,0.249332146,0.026714159,0,0,5917,2.96862,0.0816,0.427426536,0.151380232,0,0.009795191,10.2137,11.528,8.3333,0.001780944,0.001780944,0.008014248,0,0.00890472,0,0.017809439,0.080142476,0.071237756,0.249332146,0.026714159,0,0.53428317,0,0,0,0,0,0,0,0,0,Decahedron,0.098303729,-3.9125,4.3271,3.4979,0.8292
209,0.598935226,0.401064774,13.4293,19.0327,16.0446,1.7312,0.1996,-1.1598,1.223053736,18,0.008873114,0.248447205,0.07985803,0.026619343,0.248447205,0.088731145,0.062111801,0.001774623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5608,12,8.4115,0,0,0,0,0,0.019520852,0.070984916,0.053238687,0.239574091,0.017746229,0,0,5951,2.96913,0.08139,0.434782609,0.155279503,0,0.008873114,10.2644,11.5822,8.2965,0.001774623,0.001774623,0.007098492,0,0.008873114,0,0.017746229,0.070984916,0.084294587,0.239574091,0.017746229,0,0.550133097,0,0,0,0,0,0,0,0,0,Truncated_rhombic_dodecaheron,0.120861578,-3.7134,4.1278,3.2992,0.8286
210,0.546099291,0.453900709,13.6816,17.97,15.6967,1.059,-0.0325,-0.9181,1.511593969,25,0,0,0.276595745,0,0,0,0.382978723,0.042553191,0.021276596,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0,10.3617,12,8.3906,0,0,0.007092199,0,0.021276596,0.042553191,0.170212766,0.021276596,0,0.042553191,0.14893617,0,5844,2.96222,0.11547,0.546099291,0,0,0,10.3191,12,8.2969,0.007092199,0,0,0,0,0.021276596,0.042553191,0.170212766,0.021276596,0.021276596,0.021276596,0.14893617,0.546099291,0,0,0,0,0,0,0,0,0,Decahedron,0.099306836,-3.9264,4.3438,3.5091,0.8347
211,0.612931798,0.387068202,12.9629,19.2216,15.9338,1.096,-0.5125,0.2628,1.412082048,25,0.04428698,0.190434012,0.04428698,0.062001771,0.212577502,0.101860053,0.070859167,0.001771479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5545,12,8.2654,0,0,0,0,0,0.019486271,0.088573959,0.079716563,0.168290523,0.031000886,0,0,5958,2.96849,0.08617,0.4340124,0.168290523,0,0.010628875,10.2055,11.5058,8.1465,0.001771479,0.001771479,0.008857396,0,0.008857396,0,0.017714792,0.088573959,0.119574845,0.168290523,0.031000886,0,0.553587245,0,0,0,0,0,0,0,0,0,Decahedron,0.099746105,-3.9626,4.3771,3.5487,0.8284
212,0.612389381,0.387610619,13.4548,18.9744,16.0653,1.6829,0.0748,-1.3236,1.288137303,15,0.040707965,0.194690265,0.040707965,0.004424779,0.22920354,0.116814159,0.034513274,0.005309735,0.001769912,0,0,0,0,0,0,0,0,0,0,0,0,0,10.554,11.9957,8.2763,0,0,0,0,0.001769912,0.017699115,0.069911504,0.095575221,0.189380531,0.011504425,0.001769912,0,5963,2.97144,0.10052,0.428318584,0.172566372,0,0.008849558,10.2088,11.5882,8.0297,0.001769912,0.001769912,0.007079646,0.005309735,0.011504425,0.003539823,0.016814159,0.066371681,0.12300885,0.189380531,0.009734513,0.002654867,0.561061947,0,0,0,0,0,0,0,0,0,Decahedron,0.101150351,-4.0056,4.423,3.588,0.835
213,0.626654898,0.373345102,14.5706,18.7197,15.9927,0.9547,0.6739,-0.2894,1.205071084,14,0.008826125,0.215357458,0.049426302,0.005295675,0.234774934,0.106796117,0.022947926,0.008826125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5914,11.8606,8.461,0,0,0,0,0,0.008826125,0.024713151,0.133274492,0.19858782,0.007943513,0,0,6000,2.97598,0.12196,0.317740512,0.181818182,0,0.01059135,9.2533,10.6451,6.9173,0.011473963,0.01059135,0.026478376,0.022947926,0.048543689,0.015004413,0.027360989,0.031774051,0.150926743,0.163283319,0.040600177,0.030891439,0.419240953,0.000882613,0,0,0,0,0,0,0,0,Cuboctahedron,0.099988757,-3.9337,4.3506,3.5168,0.8338
214,0.624231782,0.375768218,14.6631,17.6686,16.0015,0.7871,0.4112,-0.5632,1.224968487,48,0.08428446,0.175592625,0.010535558,0.08428446,0.259877085,0.08428446,0.031606673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5356,12,8.1028,0,0,0,0,0,0.021071115,0.094820018,0.08428446,0.175592625,0,0,0,6000,2.96691,0.08462,0.624231782,0,0,0,10.5356,12,8.1028,0,0,0,0,0,0,0.021071115,0.094820018,0.08428446,0.175592625,0,0,0.624231782,0,0,0,0,0,0,0,0,0,Hexoctahedron,0.109315416,-3.7938,4.2084,3.3791,0.8293
215,0.577391304,0.422608696,14.3052,18.4356,15.884,0.8849,0.1202,-0.1733,1.509968125,15,0,0.104347826,0.083478261,0,0.104347826,0,0.313043478,0,0.005217391,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4348,12,8.2963,0,0,0,0.005217391,0,0.104347826,0.04173913,0.04173913,0.125217391,0.04173913,0.062608696,0,6000,2.96406,0.10144,0.577391304,0,0,0,10.4348,12,8.2963,0,0,0,0,0.005217391,0,0.104347826,0.04173913,0.04173913,0.125217391,0.04173913,0.062608696,0.577391304,0,0,0,0,0,0,0,0,0,Decahedron,0.100124257,-4.0133,4.4237,3.603,0.8207
216,0.616319444,0.383680556,13.4763,20.3491,16.2435,1.9105,0.2861,-1.0124,1.631648349,8,0,0.251736111,0.078125,0,0.243055556,0.095486111,0.034722222,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6094,11.8873,8.5566,0,0,0,0,0,0.010416667,0,0.138888889,0.234375,0,0,0,6111,2.97381,0.10669,0.364583333,0.169270833,0,0.008680556,9.5139,11.0817,6.9955,0.010416667,0.010416667,0.024305556,0,0.066840278,0.004340278,0.043402778,0.004340278,0.124131944,0.190972222,0.043402778,0,0.477430556,0,0,0,0,0,0,0,0,0,Octahedron,0.103778092,-3.8391,4.2423,3.4362,0.8061
217,0.579584775,0.420415225,13.5275,22.0719,16.2415,1.9619,0.8132,0.1378,1.534625518,25,0,0.311418685,0.103806228,0,0.311418685,0,0.103806228,0,0.005190311,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5156,12.009,8.4568,0,0,0,0,0.005190311,0,0.103806228,0,0.311418685,0,0,0,6078,2.96797,0.08203,0.574394464,0,0,0,10.5156,12.009,8.4568,0,0,0,0,0,0.005190311,0,0.103806228,0,0.311418685,0,0,0.574394464,0.005190311,0,0,0,0,0,0,0,0,Decahedron,0.098797435,-3.9005,4.3084,3.4928,0.8156
218,0.592048401,0.407951599,13.4183,20.5911,16.2868,2.0152,0.4828,-0.6763,1.275431533,18,0,0.267934313,0.095073466,0.008643042,0.259291271,0.060501296,0.086430424,0.001728608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5549,12,8.4576,0,0,0,0,0,0.019014693,0.069144339,0.043215212,0.259291271,0.017286085,0,0,6106,2.96915,0.08152,0.432152118,0.151253241,0,0.008643042,10.2662,11.5883,8.3475,0.001728608,0.001728608,0.006914434,0,0.008643042,0,0.017286085,0.069144339,0.07346586,0.259291271,0.017286085,0,0.544511668,0,0,0,0,0,0,0,0,0,Truncated_rhombic_dodecaheron,0.123866485,-3.6795,4.0872,3.2717,0.8155
219,0.531951641,0.468048359,13.6818,18.9497,15.8845,1.2663,0.4158,-0.2786,1.382277979,12,0,0,0.310880829,0,0,0,0.352331606,0.041450777,0.067357513,0,0.006908463,0,0,0,0,0,0,0,0,0,0,0,10.342,12,8.4576,0,0,0.006908463,0,0.041450777,0,0.207253886,0.005181347,0,0.041450777,0.165803109,0,5988,2.96152,0.11708,0.531951641,0,0,0,10.3005,12,8.369,0.006908463,0,0,0,0,0.041450777,0,0.207253886,0.005181347,0.020725389,0.020725389,0.165803109,0.531951641,0,0,0,0,0,0,0,0,0,Rhombic_dodecahedron,0.123947015,-3.6782,4.0848,3.2717,0.8131
220,0.530524506,0.469475494,13.8471,20.3336,15.9023,1.318,0.6734,0.5123,1.236893668,48,0,0,0.299226139,0,0,0,0.319862425,0.103181427,0.046431642,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3491,12.0097,8.4725,0,0,0,0,0.046431642,0,0.216680997,0,0,0.041272571,0.165090284,0,6018,2.96166,0.11621,0.525365434,0,0,0,10.3491,12.0097,8.4725,0,0,0,0,0,0.046431642,0,0.216680997,0,0,0.041272571,0.165090284,0.525365434,0.005159071,0,0,0,0,0,0,0,0,Hexoctahedron,0.107962617,-3.7813,4.1935,3.3692,0.8243
221,0.580919932,0.419080068,14.3048,18.5412,16.005,0.8307,0.0958,-0.0683,1.213242863,24,0,0.076660988,0.06132879,0.02044293,0.076660988,0.02044293,0.291311755,0.02044293,0.010221465,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4361,12,8.2683,0,0,0,0.005110733,0.010221465,0.091993186,0.045996593,0.051107325,0.097103918,0.056218058,0.06132879,0,6126,2.96465,0.10332,0.580919932,0,0,0,10.4361,12,8.2683,0,0,0,0,0.005110733,0.010221465,0.091993186,0.045996593,0.051107325,0.097103918,0.056218058,0.06132879,0.580919932,0,0,0,0,0,0,0,0,0,Tetrahexahedron,0.116612594,-3.7499,4.1571,3.3428,0.8143
222,0.573333333,0.426666667,14.3664,18.3967,16.1316,0.9943,0.5457,-0.0998,1.260317499,24,0,0.006666667,0.04,0.02,0.006666667,0.02,0.32,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,12,8.1562,0,0,0,0,0.02,0.16,0,0.02,0.106666667,0.02,0.1,0,6216,2.96299,0.11179,0.573333333,0,0,0,10.36,12,8.1562,0,0,0,0,0,0.02,0.16,0,0.02,0.106666667,0.02,0.1,0.573333333,0,0,0,0,0,0,0,0,0,Tetrahexahedron,0.120366391,-3.7432,4.1489,3.3375,0.8114
223,0.566804979,0.433195021,14.5126,19.1359,16.1721,1.0402,0.7932,1.009,1.379243477,25,0,0,0.029875519,0.019917012,0,0.019917012,0.308713693,0.019917012,0.084647303,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3369,12,8.1609,0,0,0,0,0.039834025,0.139419087,0,0.024896266,0.099585062,0.019917012,0.109543568,0,6228,2.9622,0.11359,0.566804979,0,0,0,10.3369,12,8.1609,0,0,0,0,0,0.039834025,0.139419087,0,0.024896266,0.099585062,0.019917012,0.109543568,0.566804979,0,0,0,0,0,0,0,0,0,Decahedron,0.093043567,-3.9074,4.313,3.5018,0.8112
224,0.608695652,0.391304348,12.9425,19.2405,16.3268,1.1685,-0.8389,0.5823,1.493945308,25,0.016406891,0.221493027,0.077932732,0.041017227,0.229696473,0.069729286,0.0902379,0.001640689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5874,12,8.3899,0,0,0,0,0,0.01804758,0.082034454,0.049220673,0.213289582,0.028712059,0,0,6453,2.96994,0.08055,0.442986054,0.155865463,0,0.009844135,10.2642,11.5391,8.2809,0.001640689,0.001640689,0.008203445,0,0.008203445,0,0.016406891,0.082034454,0.086136177,0.213289582,0.028712059,0,0.553732568,0,0,0,0,0,0,0,0,0,Decahedron,0.093775353,-3.936,4.3374,3.5344,0.803
225,0.609656301,0.390343699,13.427,19.9978,16.6078,2.1207,0.0271,-1.4859,1.263315141,25,0.016366612,0.238134206,0.056464812,0.007364975,0.245499182,0.093289689,0.049918167,0.001636661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5908,12,8.3899,0,0,0,0,0,0.018003273,0.065466448,0.065466448,0.22913257,0.012274959,0,0,6471,2.97057,0.08594,0.441898527,0.159574468,0,0.008183306,10.3175,11.6215,8.2809,0.001636661,0.001636661,0.006546645,0,0.008183306,0,0.016366612,0.065466448,0.09410802,0.22913257,0.012274959,0,0.564648118,0,0,0,0,0,0,0,0,0,Decahedron,0.089121439,-3.9363,4.3428,3.5299,0.8129
226,0.623778502,0.376221498,14.635,18.2289,16.4283,1.0092,-0.0809,-1.1606,1.241149535,25,0.036644951,0.195439739,0.048859935,0.048859935,0.223941368,0.101791531,0.048859935,0.001628664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.614,12,8.316,0,0,0,0,0,0.017915309,0.073289902,0.077361564,0.187296417,0.020358306,0,0,6517,2.97038,0.0818,0.451954397,0.16286645,0,0.008957655,10.3176,11.5927,8.2035,0.001628664,0.001628664,0.00732899,0,0.008143322,0,0.016286645,0.073289902,0.109934853,0.187296417,0.020358306,0,0.574104235,0,0,0,0,0,0,0,0,0,Decahedron,0.091172689,-3.9821,4.3886,3.5757,0.8129
227,0.635189669,0.364810331,15.3363,19.0336,16.4859,0.7096,0.8427,0.2956,1.181028643,26,0,0.242130751,0.072639225,0,0.201775626,0.137207425,0.024213075,0.001614205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7232,11.9619,8.5664,0,0,0,0,0,0.00968523,0.01614205,0.121065375,0.1937046,0.024213075,0,0,6643,2.98686,0.13822,0.225988701,0.294592413,0,0.00968523,10.2437,11.4638,8.1195,0.001614205,0.001614205,0.008071025,0,0.008071025,0.024213075,0.024213075,0.01614205,0.125100888,0.201775626,0.024213075,0.0322841,0.524616626,0.008071025,0,0,0,0,0,0,0,0,Small_rhombicuboctahedron,0.102113571,-3.8451,4.2495,3.4406,0.8089
228,0.605453087,0.394546913,15.0467,17.7697,16.4422,0.821,0.0281,-1.1433,1.384157876,25,0.057738573,0.038492382,0.163592622,0,0.096230954,0,0.298315958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4892,12,8.1707,0,0,0,0,0,0.076984763,0.076984763,0.115477145,0.038492382,0,0.086607859,0,6540,2.96606,0.09772,0.605453087,0,0,0,10.4892,12,8.1707,0,0,0,0,0,0,0.076984763,0.076984763,0.115477145,0.038492382,0,0.086607859,0.605453087,0,0,0,0,0,0,0,0,0,Decahedron,0.092812996,-3.9212,4.3184,3.524,0.7944
229,0.600472813,0.399527187,12.9299,19.289,16.5879,1.4039,-0.3046,0.0633,1.276838474,26,0,0.24428684,0.098502758,0.023640662,0.24428684,0.059101655,0.094562648,0.001576044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5879,12,8.4655,0,0,0,0,0,0.017336485,0.078802206,0.031520883,0.24428684,0.027580772,0,0,6718,2.97023,0.07932,0.441292356,0.149724192,0,0.009456265,10.2774,11.5512,8.3629,0.001576044,0.001576044,0.007880221,0,0.007880221,0,0.015760441,0.078802206,0.066981875,0.24428684,0.027580772,0,0.547675335,0,0,0,0,0,0,0,0,0,Great_rhombicuboctahedron,0.10819261,-3.7932,4.1926,3.3938,0.7988
231,0.570416994,0.429583006,15.0025,20.3336,16.4601,0.9843,0.9895,1.9389,1.582080372,24,0,0.056648308,0.056648308,0,0.056648308,0,0.245476003,0.084972463,0.042486231,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4327,12.0083,8.3407,0,0,0,0,0.018882769,0.075531078,0.075531078,0.113296617,0,0.018882769,0.103855232,0,6630,2.9658,0.10535,0.565696302,0,0,0,10.4327,12.0083,8.3407,0,0,0,0,0,0.051927616,0.037765539,0.056648308,0.075531078,0.075531078,0.037765539,0.094413847,0.565696302,0.004720692,0,0,0,0,0,0,0,0,Decahedron,0.093558149,-3.932,4.325,3.5392,0.7858
230,0.594020456,0.405979544,15.0513,19.2175,16.5819,1.0028,0.6171,0.1316,1.3155229,25,0.056648308,0,0.160503541,0,0.056648308,0,0.311565696,0,0.037765539,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4422,12,8.1628,0,0,0,0,0.051927616,0.037765539,0.056648308,0.075531078,0.075531078,0.037765539,0.094413847,0,6636,2.96461,0.10632,0.594020456,0,0,0,10.4422,12,8.1628,0,0,0,0,0,0.018882769,0.075531078,0.075531078,0.113296617,0,0.018882769,0.103855232,0.594020456,0,0,0,0,0,0,0,0,0,Trapezohedron,0.109153507,-3.7437,4.142,3.3453,0.7967
232,0.601415094,0.398584906,13.4309,21.2478,16.9586,2.4287,0.1542,-1.3182,1.284808809,15,0,0.267295597,0.074685535,0.023584906,0.259433962,0.058962264,0.078616352,0.001572327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5912,12,8.4655,0,0,0,0,0,0.017295597,0.062893082,0.047169811,0.259433962,0.011792453,0,0,6736,2.96989,0.07992,0.440251572,0.153301887,0,0.007861635,10.3286,11.6314,8.3629,0.001572327,0.001572327,0.006289308,0,0.007861635,0,0.01572327,0.062893082,0.074685535,0.259433962,0.011792453,0,0.558176101,0,0,0,0,0,0,0,0,0,Decahedron,0.092159639,-4.0263,4.4278,3.6251,0.8027
233,0.641287284,0.358712716,14.954,19.1978,16.6741,0.8787,0.5943,0.1643,1.467381283,20,0,0.247252747,0.047095761,0,0.227629513,0.117739403,0.003924647,0.009419152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6797,11.8348,8.6149,0,0,0,0,0,0.009419152,0,0.141287284,0.176609105,0.031397174,0,0,6803,2.98053,0.12934,0.278649922,0.196232339,0,0.017268446,9.0597,10.3513,6.7505,0.009419152,0.013343799,0.027472527,0.01177394,0.066718995,0.019623234,0.051020408,0.023547881,0.156985871,0.156985871,0.039246468,0.027472527,0.396389325,0,0,0,0,0,0,0,0,0,Rhombitruncated_octahedron,0.106619433,-3.7483,4.1409,3.3558,0.7851
234,0.562695925,0.437304075,14.2986,22.2226,16.548,1.6523,1.1441,1.2764,1.166637129,24,0,0.169278997,0.188087774,0,0.169278997,0,0.169278997,0.07523511,0.023510972,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4671,12.0084,8.4839,0,0,0,0,0.023510972,0,0.150470219,0,0.169278997,0.018808777,0.07523511,0,6678,2.96534,0.0987,0.55799373,0,0,0,10.4671,12.0084,8.4839,0,0,0,0,0,0.023510972,0,0.150470219,0,0.169278997,0.018808777,0.07523511,0.55799373,0.004702194,0,0,0,0,0,0,0,0,Trisoctahedron,0.106656503,-3.7676,4.1661,3.3692,0.7969
235,0.575899844,0.424100156,14.9512,18.9385,16.5002,0.9425,0.4657,0.2181,1.692843733,15,0,0.056338028,0.056338028,0,0.056338028,0,0.262910798,0.037558685,0.061032864,0,0.006259781,0,0,0,0,0,0,0,0,0,0,0,10.4413,12,8.3247,0,0,0.006259781,0,0.037558685,0.056338028,0.037558685,0.079812207,0.056338028,0.075117371,0.075117371,0,6672,2.9667,0.10153,0.575899844,0,0,0,10.4038,12,8.2362,0.006259781,0,0,0,0,0.037558685,0.056338028,0.037558685,0.079812207,0.075117371,0.056338028,0.075117371,0.575899844,0,0,0,0,0,0,0,0,0,Decahedron,0.096150373,-3.9776,4.3675,3.5877,0.7798
236,0.613830614,0.386169386,13.4324,22.7249,17.0788,2.6167,0.3282,-1.0614,1.320847261,25,0.006216006,0.235431235,0.10955711,0.003885004,0.246309246,0.081585082,0.048951049,0.009324009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5967,11.9329,8.4728,0,0,0,0,0,0.009324009,0.019425019,0.138306138,0.217560218,0.001554002,0,0,6819,2.97131,0.09109,0.400932401,0.163170163,0,0.007770008,9.8679,11.4241,7.3944,0.009324009,0.009324009,0.024087024,0.015540016,0.023310023,0,0.027972028,0.019425019,0.09013209,0.217560218,0.033411033,0.005439005,0.524475524,0,0,0,0,0,0,0,0,0,Decahedron,0.084423809,-3.9333,4.3294,3.5372,0.7922
237,0.620030581,0.379969419,14.6625,19.3092,16.8418,1.3991,0.2414,-1.15,2.92927267,4,0.01529052,0.229357798,0.072629969,0.03058104,0.237003058,0.05733945,0.084097859,0.001529052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6376,12,8.4145,0,0,0,0,0,0.016819572,0.068807339,0.05351682,0.221712538,0.01911315,0,0,6957,2.97137,0.07967,0.458715596,0.152905199,0,0.008409786,10.3593,11.6153,8.3099,0.001529052,0.001529052,0.006880734,0,0.00764526,0,0.01529052,0.068807339,0.084097859,0.221712538,0.01911315,0,0.573394495,0,0,0,0,0,0,0,0,0,Tetrahedron,0.142639106,-3.8053,4.1565,3.4541,0.7024
238,0.511278195,0.488721805,10.9216,31.9907,18.3096,4.6769,0.6407,-0.1433,1.421037171,15,0,0.345864662,0.076691729,0,0.345864662,0,0.054135338,0.040601504,0.045112782,0,0.003007519,0,0,0,0,0,0,0,0,0,0,0,10.2947,12.0794,8.4277,0,0,0.003007519,0,0,0.036090226,0.040601504,0.072180451,0.336842105,0,0,0,6846,2.96208,0.10144,0.470676692,0,0,0,10.2947,12.0794,8.4277,0,0,0,0.003007519,0,0,0.036090226,0.040601504,0.072180451,0.336842105,0,0,0.470676692,0.040601504,0,0,0,0,0,0,0,0,Decahedron,0.087924669,-4.0055,4.3982,3.6128,0.7854
239,0.638409602,0.361590398,14.6232,20.7222,17.0407,1.5861,0.3313,-0.8325,1.656169018,25,0.000750188,0.234808702,0.051012753,0,0.233308327,0.099024756,0.020255064,0.009002251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6587,11.8696,8.5207,0,0,0,0,0,0.009002251,0.009752438,0.139534884,0.190547637,0.012753188,0,0,7104,2.97666,0.11252,0.365341335,0.164291073,0,0.008252063,9.4734,10.9177,6.9232,0.009002251,0.013503376,0.027756939,0.014253563,0.041260315,0.015003751,0.049512378,0.019504876,0.096774194,0.174793698,0.052513128,0.018004501,0.468117029,0,0,0,0,0,0,0,0,0,Decahedron,0.09298264,-3.9443,4.3275,3.5613,0.7662
240,0.603576751,0.396423249,13.448,22.2711,17.4056,2.8053,0.1813,-1.3877,1.418274476,25,0,0.268256334,0.059612519,0.037257824,0.260804769,0.059612519,0.074515648,0.001490313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5976,12,8.4624,0,0,0,0,0,0.016393443,0.059612519,0.052160954,0.260804769,0.007451565,0,0,7111,2.96981,0.07961,0.439642325,0.156482861,0,0.007451565,10.3487,11.6519,8.3647,0.001490313,0.001490313,0.005961252,0,0.007451565,0,0.01490313,0.059612519,0.078241431,0.260804769,0.007451565,0,0.562593145,0,0,0,0,0,0,0,0,0,Decahedron,0.084228631,-3.9202,4.3092,3.5313,0.7779
241,0.614190687,0.385809313,14.6395,20.7617,17.1181,1.7419,0.5879,-0.6173,1.609404729,25,0.003695492,0.251293422,0.084996305,0.014781966,0.247597931,0.070214339,0.066518847,0.001478197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6386,12,8.4713,0,0,0,0,0,0.016260163,0.066518847,0.040650407,0.243902439,0.018477458,0,0,7197,2.97194,0.07874,0.458240946,0.14781966,0,0.008130081,10.3695,11.6245,8.3716,0.001478197,0.001478197,0.006651885,0,0.007390983,0,0.014781966,0.066518847,0.070214339,0.243902439,0.018477458,0,0.569105691,0,0,0,0,0,0,0,0,0,Decahedron,0.085751552,-3.9513,4.3424,3.5603,0.7821
242,0.618450185,0.381549815,13.0318,20.7231,16.9901,1.4613,-0.8786,0.3229,1.535591972,25,0.011070111,0.221402214,0.088560886,0.003690037,0.225092251,0.084870849,0.070110701,0.001476015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6554,12,8.4758,0,0,0,0,0,0.016236162,0.066420664,0.055350554,0.206642066,0.036900369,0,0,7219,2.97436,0.09295,0.452398524,0.15498155,0,0.009594096,10.2539,11.5084,8.2205,0.001476015,0.001476015,0.008118081,0,0.011070111,0.011070111,0.018450185,0.055350554,0.092250923,0.206642066,0.036900369,0.014760148,0.542435424,0,0,0,0,0,0,0,0,0,Decahedron,0.085274574,-3.9078,4.2925,3.5231,0.7694
243,0.608885652,0.391114348,14.6278,22.4612,17.2876,1.9841,0.8453,0.035,1.753997279,25,0,0.254916242,0.105608157,0,0.254916242,0.054624909,0.080116533,0.001456664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6293,12,8.4953,0,0,0,0,0,0.016023307,0.065549891,0.036416606,0.254916242,0.018208303,0,0,7297,2.97164,0.07995,0.455207575,0.145666424,0,0.008011653,10.3642,11.6268,8.3985,0.001456664,0.001456664,0.006554989,0,0.007283321,0,0.014566642,0.065549891,0.065549891,0.254916242,0.018208303,0,0.564457393,0,0,0,0,0,0,0,0,0,Decahedron,0.095391446,-3.9687,4.3455,3.592,0.7535
244,0.602759622,0.397240378,13.4503,23.5904,17.6723,3.0822,0.3079,-1.1863,1.344968636,24,0,0.272331155,0.050835149,0.050835149,0.265068991,0.058097313,0.072621641,0.001452433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5897,12,8.4497,0,0,0,0,0,0.015976761,0.058097313,0.058097313,0.261437908,0.003631082,0,0,7291,2.96921,0.07941,0.435729847,0.159767611,0,0.007262164,10.3471,11.6602,8.3547,0.001452433,0.001452433,0.005809731,0,0.007262164,0,0.014524328,0.058097313,0.083514887,0.261437908,0.003631082,0,0.56281772,0,0,0,0,0,0,0,0,0,Trisoctahedron,0.099771818,-3.7466,4.1311,3.362,0.7691
245,0.569253082,0.430746918,15.0054,20.9543,17.0287,1.5167,0.8344,0.0732,1.329225184,14,0,0.104423495,0.217548949,0,0.104423495,0,0.217548949,0.02973169,0.079042785,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4946,12,8.5051,0,0,0,0,0.034807832,0,0.156635243,0.004350979,0.104423495,0.017403916,0.113125453,0,7236,2.96673,0.10402,0.569253082,0,0,0,10.4946,12,8.5051,0,0,0,0,0,0.034807832,0,0.156635243,0.004350979,0.104423495,0.017403916,0.113125453,0.569253082,0,0,0,0,0,0,0,0,0,Truncated_octahedron,0.082987208,-3.9159,4.3026,3.5293,0.7733
246,0.62166065,0.37833935,14.6744,19.5055,17.1678,1.4269,0.0371,-1.1469,1.866031159,15,0.01732852,0.265703971,0.0433213,0.03465704,0.283032491,0,0.095306859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6397,12,8.4046,0,0,0,0,0,0.01732852,0.077978339,0.01732852,0.265703971,0,0,0,7368,2.97111,0.07426,0.62166065,0,0,0,10.6397,12,8.4046,0,0,0,0,0,0,0.01732852,0.077978339,0.01732852,0.265703971,0,0,0.62166065,0,0,0,0,0,0,0,0,0,Decahedron,0.097788896,-3.9817,4.3553,3.6081,0.7472
